p1(s);p2(s);pdot1(s/s);pdot2(s/s);l1(mJy kpc²);l2(mJy kpc²);x(kpc);y(kpc);z(kpc);vx(km/s);vy(km/s);vz(km/s);seed;S1*A;S2*A;A;porb(days);b1(T);b2(T);m1(Msun);m2(Msun);porb_i;e_form;e;a(AU);ce;type1;type2;ID
0.129096;32.9124;1.8065800000000002e-18;4.60609e-16;9.54309;456.621;0.70275;-3.64859;-0.00725922;-297.863;-18.3837;72.733;2153835054;664956000000.0;7.6576;66.5621;5.45127;1293950.0;346362000.0;1.34195;1.35597;32.1939;0.907821;0.901756;0.0843882;0;13;13;95
0.0455975;32.1288;4.3179499999999995e-20;2.76007e-17;0.41437;49.9923;-0.442125;-1.60669;-0.0261462;-215.661;60.9232;-36.6551;2153879464;737778000000.0;8.94236;73.8516;0.745209;147945.0;144248000.0;1.62996;2.47886;5.33785;0.537435;0.470423;0.0257651;1;13;13;96
0.131317;15.6305;2.18888e-18;2.6178e-16;28.0306;1.05866;-0.184683;-1.98744;-0.057612;-273.384;47.4182;51.3084;338688452;708713000000.0;8.54634;70.9423;1.92667;1442080.0;173518000.0;1.30035;1.27758;10.4326;0.441094;0.440217;0.0415498;0;13;13;97
0.088841;23.2198;3.9309899999999994e-20;9.39343e-18;0.186863;60.4055;1.67366;1.17731;-0.150998;105.277;-189.895;-47.9687;338714656;7.52599;4.5177;41.4315;5.3254;168611.0;48213600.0;1.35506;1.54001;32.7444;0.870662;0.860999;0.0850605;0;13;13;98
1.14308;27.8631;9.98782e-17;2.48889e-15;0.021661;0.0458465;-0.843815;5.48499;-0.121033;344.7;-32.8593;-7.88482;4243146386;50.3245;12.2031;108.313;0.556067;29629800.0;735785000.0;1.30002;1.27758;3.02516;0.0270482;0.0268217;0.0181453;1;13;13;99
0.116391;19.3524;1.97636e-17;3.37275e-15;0.374337;13.922;3.76142;-1.06259;-0.077197;53.2176;-306.267;75.2957;4243180321;2.29144;2.13876;19.1007;0.130353;4271830.0;724893000.0;1.31574;1.27758;0.870156;0.258601;0.21322;0.00691255;0;13;13;100
0.0234485;4.5061;1.3318399999999999e-20;1.88961e-18;0.489486;2.6733;-3.42653;-2.30718;0.156541;-168.73;327.147;-28.9689;4243199171;1357770000000.0;21.5641;135.913;1.89787;53191.2;13405000.0;1.45678;2.40764;11.2904;0.188626;0.187094;0.0470774;1;13;13;101
0.063868;33.8746;3.0339200000000003e-18;1.6208e-15;4.42456;2.61014;-3.90973;1.18921;-0.0179936;86.9204;209.099;-6.21318;1584419580;1431130000000.0;18.2553;143.256;3359.98;1210280.0;662386000.0;1.32253;1.31472;18030.3;0.990169;0.990169;6.0657;0;13;13;102
0.125138;33.0571;1.52889e-18;4.03416e-16;0.470165;3.85772;4.10005;-0.733112;0.0966155;12.2474;-251.238;-3.88818;1584479834;1.888;1.81307;15.7564;0.598122;1181050.0;342233000.0;1.34826;1.44671;3.72458;0.530111;0.496597;0.0195701;0;13;13;103
0.043818;28.3731;3.56784e-19;2.30252e-16;44.574;3.14257;1.37961;0.0639798;-0.107695;-32.1425;-175.252;-9.70432;2164265945;24.3715;6.053;43.8453;7.56043;360407.0;235013000.0;1.3;1.27758;40.806;0.228615;0.228605;0.103365;0;13;13;104
0.814514;12.3455;1.54392e-16;2.34469e-15;0.0308032;12.6566;2.98016;-0.169224;-0.0296523;-77.7435;-316.978;-22.7201;2164370227;3.43379;3.38237;25.2283;0.674117;31266400.0;478701000.0;1.30001;1.27758;3.6478;0.115723;0.115418;0.0206301;0;13;13;105
0.313562;10.217;4.28849e-17;1.42111e-15;6.64921;100.286;-3.33893;-2.87414;0.0246581;-279.683;169.979;-16.2145;2164398137;1366960000000.0;36.304;136.833;0.0675887;10699500.0;354845000.0;1.3217;1.27758;0.805303;0.414313;0.225968;0.00446485;0;13;13;106
0.00494537;11.5467;1.75512e-21;7.26002e-23;1.31606;2.08173;1.24063;-1.18249;0.0356241;-150.501;-161.932;4.45647;2164430596;470415000000.0;5.80471;47.0886;25.2173;10023.0;128263.0;1.67343;2.24139;159.557;0.948373;0.941065;0.265242;1;13;13;107
1.63237;44.0936;1.19121e-17;3.21712e-16;0.135852;5.82725;-4.68846;0.540822;0.212625;-24.7579;255.518;-10.4824;2164434856;30.4465;20.2254;161.335;1.84588;16952300.0;347570000.0;1.92589;1.27758;7.51607;0.161418;0.16102;0.0434126;0;13;13;108
0.0610906;22.3821;3.10816e-19;1.11653e-16;0.963394;0.395743;-6.37616;-1.20845;0.147764;-71.56;241.313;2.40793;1143460351;2079480000000.0;26.6419;208.156;2.0148;381009.0;158828000.0;1.35724;1.54679;12.3552;0.776037;0.760469;0.0445412;0;13;13;109
0.300487;50.6918;2.55261e-19;4.24242e-17;0.0181217;0.469978;3.5081;1.32275;0.0699088;24.8351;-281.332;11.9596;1143510307;2.49099;2.44989;21.9317;1.75682;806564.0;137955000.0;1.32482;1.30076;9.49415;0.402199;0.399425;0.0393097;0;13;13;110
0.021153;30.9545;8.248369999999999e-20;1.12073e-16;11.5041;0.129235;-0.767757;-1.62308;0.0257689;-61.5287;45.2854;-17.6107;1143548311;794291000000.0;9.6369;79.5086;106.232;123439.0;252546000.0;1.47434;2.28023;613.107;0.967078;0.966973;0.682281;1;13;13;111
0.0650881;8.19422;8.733469999999999e-20;1.0385e-17;2.00565;11.1267;1.43885;1.54971;0.112223;212.681;-144.512;18.377;1143561303;16.3198;5.04606;45.4629;1.00893;212780.0;29574500.0;1.34922;1.52401;5.84181;0.42475;0.411335;0.027988;0;13;13;112
0.0357816;8.4106;1.1627900000000002e-18;2.73463e-16;26.7934;6.58496;-1.81947;3.15283;-0.103233;284.519;207.959;-21.162;2344767689;1062670000000.0;14.8896;106.373;1.29552;567529.0;147970000.0;1.35248;1.46862;7.68045;0.75188;0.738443;0.0328631;0;13;13;113
0.00456041;28.7794;1.57196e-21;8.33089e-25;0.0479758;97.918;1.22423;-1.38686;-0.127706;-175.048;-145.343;90.4554;3581603652;478029000000.0;5.36866;47.8508;4.73907;10000.2;22545.1;1.89003;2.35857;23.4924;0.612425;0.604042;0.0894301;1;13;13;114
0.0544155;12.5153;1.67125e-18;3.84993e-16;2.44621;12.6567;-7.26489;2.92329;-0.101289;14.1567;287.963;-4.68017;3581711528;2413310000000.0;62.3072;241.573;1.30775;845757.0;215345000.0;1.3473;1.46287;7.33063;0.647418;0.641362;0.0330269;0;13;13;115
0.00319555;0.982786;1.23648e-18;5.19435e-16;0.0656324;14.588;-2.06399;-2.52994;0.0594735;-215.556;275.384;19.441;4211092620;1075800000000.0;68.5593;107.688;0.612336;179631.0;73225500.0;1.35722;1.53921;3.37776;0.494541;0.492925;0.0201166;0;13;13;116
2.88358;12.7478;5.63738e-16;2.5104e-15;1.17055;8.51434;-0.428935;3.48887;-0.00305926;262.304;-52.4385;8.5899;2729193487;23.031;11.8327;83.2192;1.79747;113252000.0;502209000.0;1.27761;1.27758;10.0968;0.822967;0.819978;0.0395538;0;13;13;117
0.431424;19.4267;4.7621e-17;2.18183e-15;0.611527;650.843;-1.64649;-2.86945;-0.0587794;-183.957;205.953;72.1859;2480596138;1011910000000.0;12.7377;101.292;0.143469;12610900.0;577569000.0;1.31476;1.27758;0.982666;0.245037;0.196674;0.00736789;0;13;13;118
0.00409477;43.8513;2.78782e-21;8.432540000000001e-18;0.0813224;8.87993;-6.03227;1.16588;-0.000865908;45.6193;365.361;-3.7933;2480712790;1980660000000.0;28.5504;198.264;3.35501;12980.6;73690800.0;1.96558;1.9326;15.944;0.746914;0.734665;0.0690276;1;13;13;119
0.771358;4.92606;1.2881e-17;8.26778e-17;0.393906;0.955147;-1.22576;-2.82659;-0.0464321;-293.361;164.713;-8.95745;872300133;59.599;16.4156;93.1065;0.311146;8476200.0;54751800.0;1.3172;1.27758;2.04735;0.358792;0.308268;0.0123485;0;13;13;120
1.32323;52.7043;9.13688e-18;3.65227e-16;0.0715619;1.77715;3.22585;-2.7777;0.00683763;-119.836;-277.763;-3.88506;872346113;3.38146;3.36643;30.5082;0.271542;9954210.0;400862000.0;1.31026;1.27758;1.99387;0.329883;0.257529;0.011267;0;13;13;121
0.0462031;15.2805;1.11909e-19;3.51954e-17;17.3483;5.54566;2.21351;2.29687;-0.0161349;238.697;-253.234;2.7915;872384744;28.583;4.45658;38.7593;0.181023;208345.0;67780700.0;1.32658;1.27758;2.62392;0.549758;0.303187;0.00861625;0;13;13;122
0.0934299;56.945;3.2986000000000005e-19;1.97783e-16;0.603802;129.796;3.32521;-0.486606;0.0274807;-100.036;-327.812;-21.4501;221793223;3.59931;2.71145;22.0912;0.432222;489286.0;298202000.0;1.33073;1.27758;3.64111;0.615401;0.510281;0.0154003;0;13;13;123
0.0738065;13.8607;2.74551e-19;5.05324e-17;13.4503;305.956;-2.67119;4.26342;-0.059551;183.728;193.733;-5.70615;2418099446;1319230000000.0;30.9791;132.055;0.147595;395415.0;74090700.0;1.32823;1.27758;2.01981;0.428598;0.209311;0.00752144;0;13;13;124
0.799575;17.6369;5.8135e-17;1.29849e-15;0.337798;0.455957;0.536589;2.67575;-0.0455863;231.014;-100.511;-62.7211;1777817193;15.96;7.22161;62.8642;0.422195;19312600.0;432324000.0;1.31443;1.27758;2.44143;0.500844;0.48188;0.0151296;0;13;13;125
0.0631104;0.188158;2.18291e-17;5.17307e-17;123.933;8.05622;-0.803422;-0.603067;-0.0148879;-61.5365;212.68;-70.7248;1777843138;777863000000.0;40.9851;77.8642;0.421631;3321660.0;9021200.0;1.33159;1.27758;2.32541;0.589361;0.580603;0.0151494;0;13;13;126
0.0826991;23.5886;6.1121e-20;1.63786e-17;0.288084;1.79781;-1.84084;3.21906;0.0547949;245.787;220.38;-44.7149;1777894315;1071000000000.0;14.0711;107.208;2.81406;203431.0;56660700.0;1.30121;1.27758;15.2116;0.321459;0.320914;0.0534935;0;13;13;127
0.632768;17.75;1.44212e-16;4.04948e-15;0.627108;0.534602;0.0277505;-3.52051;0.564871;-327.455;-61.5793;-41.5143;1777903511;7.08108;7.06711;76.2698;93.4413;26579200.0;752847000.0;1.3;1.27758;504.308;0.599898;0.599898;0.552548;0;13;13;128
0.0656751;16.7558;4.81037e-19;1.21213e-16;5.74831;4.7935;-1.24604;-0.819363;0.207505;-111.771;177.955;26.1969;1928950974;36.799;9.93968;86.2037;0.146778;517896.0;154312000.0;1.3776;1.6146;2.62149;0.581721;0.294681;0.00784714;0;13;13;129
0.00482253;8.62266;2.5432999999999996e-21;1.2884899999999998e-20;3.96431;10.6297;-1.19508;0.916001;-0.0233494;97.2394;119.128;-0.0941203;1929012584;853038000000.0;10.3543;85.3892;1.54779;10323.3;1389840.0;1.37758;2.13977;9.51774;0.235806;0.22909;0.0398247;1;13;13;130
0.018514;38.3655;3.2960099999999996e-20;5.74947e-17;11.03;9.93718;0.759746;3.67818;0.0145827;324.575;-143.519;5.58452;1929018416;658845000000.0;7.46946;65.9505;0.640423;69876.2;147508000.0;1.34821;1.48593;4.00206;0.414142;0.380006;0.0205775;0;13;13;131
0.139403;30.5496;3.55955e-19;7.68421e-17;1.80391;0.139713;3.06013;4.96876;-0.0268881;314.873;-90.6991;17.9368;3348753100;5.20386;4.88273;49.0917;0.812644;647221.0;155709000.0;1.34844;1.46179;5.18489;0.586132;0.549709;0.0240503;0;13;13;132
0.0696358;21.1434;4.06166e-19;1.21544e-16;7.73541;1.33291;1.53448;-5.59271;0.0762049;-240.369;-50.9739;-9.23434;2814791117;12.5614;7.59515;73.0871;1.11194;469458.0;156053000.0;1.3508;1.45728;7.44982;0.73546;0.700407;0.0296344;0;13;13;133
0.8039;23.0023;9.446160000000001e-18;2.71474e-16;0.48371;38.6107;-0.595219;-5.95246;0.151638;-278.023;-7.90568;-17.7447;2814817402;28.5617;11.2395;109.333;0.119844;7462090.0;215885000.0;1.31769;1.27758;1.53703;0.35779;0.172038;0.00653749;0;13;13;134
0.250116;45.3697;5.40162e-18;9.84722e-16;0.036018;37.0288;3.55563;3.18903;-0.191717;279.994;-157.69;-5.43189;2814894298;2.93145;2.90371;29.9591;1.51703;3282360.0;596746000.0;1.32798;1.27758;8.07643;0.233803;0.233346;0.0355551;0;13;13;135
1.26381;5.42249;1.26397e-16;5.52228e-16;2.09778;175.09;1.5248;1.06807;-0.0345451;168.805;-225.002;-3.40251;2814941277;5.50263;5.05012;43.0701;0.0930365;34944000.0;152510000.0;1.30359;1.27758;0.793596;0.0932615;0.0579653;0.00551206;1;13;13;136
1.43865;6.92405;1.71376e-17;8.3143e-17;0.0669819;4.74666;0.00402059;2.24451;-0.275765;301.535;21.9189;50.0095;3638638576;6.80637;6.78372;69.0496;3.54204;13426000.0;65440200.0;1.3;1.27758;19.1223;0.19082;0.190767;0.0623514;0;13;13;137
0.195097;0.351198;1.24152e-17;2.0738e-17;0.029545;102.062;-4.36523;0.489322;0.0793402;-53.6283;305.905;9.3477;3638705054;1529910000000.0;1529910000000.0;153.145;0.616314;4521750.0;7920860.0;1.32205;1.27758;3.45764;0.569432;0.557735;0.0194885;0;13;13;138
0.00668243;18.924;8.39779e-20;2.91687e-16;17.0745;0.241698;2.41508;-2.79992;0.0256988;-182.698;-60.2299;32.7502;3638748091;389925000000.0;4.47149;39.0315;2.49147;64965.9;220667000.0;1.33426;1.46788;13.8848;0.69931;0.696448;0.0507076;0;13;13;139
0.0106134;1.28281;2.94233e-18;3.67909e-16;1.1027;25.5432;2.01109;-2.60848;0.288307;-296.218;-175.833;3.76782;3638768419;12.3406;4.28175;42.7544;0.38347;512142.0;67615800.0;1.35536;1.40093;2.298;0.67067;0.648953;0.0144834;0;13;13;140
0.830046;6.62256;3.05555e-16;2.44169e-15;1.23427;1.60407;4.31726;2.16101;-0.0376627;44.7789;-282.227;19.2795;3638804680;2.17194;2.17006;18.2339;34.0279;44816800.0;361137000.0;1.3;1.27758;183.65;0.417015;0.417015;0.281774;0;13;13;141
0.0401506;40.0718;1.73944e-20;1.40001e-17;5.01385;178.563;-1.54801;-0.890597;0.114518;-123.98;187.283;1.80962;3638823138;918788000000.0;10.6064;91.9708;0.937758;76354.8;74709000.0;1.34659;1.44049;6.64587;0.654546;0.599324;0.0263866;0;13;13;142
0.00687941;23.9702;9.061759999999999e-21;2.03606e-17;2.95139;4.75753;0.19152;1.24994;0.041105;220.678;-9.02484;-116.831;3304612275;624739000000.0;7.29784;62.5364;19.1648;29938.2;101369000.0;1.92812;2.32891;89.9285;0.837549;0.837203;0.22715;1;13;13;143
0.0198076;11.533;2.3607300000000003e-19;1.55258e-16;1.1762;0.203395;-8.93324;-3.99154;-0.305637;-151.685;275.88;-3.53927;3304667475;3024580000000.0;40.4271;302.76;161.959;185674.0;161809000.0;1.3;2.06532;998.775;0.580969;0.580969;0.871401;0;13;13;144
1.05193;0.928221;6.24176e-17;5.53785e-17;2.56133;1.04092;-1.8585;0.0969662;0.0922335;26.6917;197.144;3.03395;3304679477;19.0362;20.0885;97.2079;7.01217;23350400.0;20851500.0;1.3;1.27758;37.8456;0.169591;0.169589;0.0983057;0;13;13;145
0.0829568;14.946;4.3546100000000004e-18;7.88556e-16;1.17549;34.3481;-1.67477;-1.56235;-0.0810195;-227.061;169.802;20.2854;2979682002;959526000000.0;11.9904;96.0486;6.56687;1674710.0;348457000.0;1.33857;1.54987;39.2886;0.930487;0.927;0.0977387;0;13;13;146
0.00501344;21.854;6.35872e-21;8.945420000000001e-18;5.65467;10.6932;1.11872;0.548256;-0.193254;100.822;-146.732;-40.8731;2979785186;476422000000.0;5.38706;47.6899;0.734513;16387.5;46244600.0;1.36001;1.5704;6.20123;0.667808;0.579384;0.022799;0;13;13;147
0.116492;1.59588;3.1662e-18;4.33865e-17;6.26339;0.423392;2.03152;3.01821;-0.0212191;190.268;-121.893;-63.6631;2979803414;17.4385;5.42471;44.7328;0.113344;1740830.0;24923300.0;1.34375;1.34537;1.24341;0.326477;0.176432;0.00637395;0;13;13;148
0.201098;14.5987;1.63458e-19;1.15778e-17;0.768763;0.282197;-2.84255;0.35261;0.480248;85.6764;224.441;-11.8585;618186067;14.2353;13.0786;117.916;4.07955;524678.0;40757700.0;1.32993;1.4188;22.5627;0.716903;0.714388;0.0699937;0;13;13;149
1.3155;17.168;9.32789e-17;1.23139e-15;1.01018;14.8532;-0.76961;-1.08407;-0.0937749;-156.875;49.3646;-6.72791;1793328758;11.9301;9.46701;78.0901;0.168556;31511700.0;417196000.0;1.30677;1.27758;1.17117;0.314159;0.255758;0.00819507;0;13;13;150
0.0156357;4.70913;1.6701700000000002e-18;5.09665e-16;0.503839;0.582408;4.75391;-7.05604;-0.449543;-193.237;-186.147;-59.0611;1793355794;7.52585;5.056;60.5269;0.102368;448183.0;150857000.0;1.36003;1.47221;1.37525;0.585103;0.363603;0.00605934;0;13;13;151
0.048268;51.1602;7.54049e-20;7.44857e-17;1.42084;2.52415;-3.17598;2.49346;-0.158103;91.5851;243.942;-29.8594;1793365309;1310140000000.0;14.6733;131.145;0.167527;169892.0;197753000.0;1.36002;1.52877;5.56795;0.756678;0.373086;0.00847034;0;13;13;152
0.0433532;1.97145;2.6023300000000004e-18;1.19066e-16;20.9686;2.72658;-3.64115;-1.54538;0.064687;-197.304;222.455;7.89416;1793405706;1377710000000.0;61.4292;137.909;0.0479341;1282600.0;45795700.0;1.95384;1.32876;0.990089;0.500706;0.144395;0.00383804;0;13;13;153
0.157905;11.4375;1.6121800000000001e-18;1.16709e-16;1.74604;3.22127;3.92731;-0.728533;-0.0104611;33.7258;-343.723;10.1722;1793410583;2.18751;2.1045;17.1177;0.20112;1392040.0;101807000.0;1.33434;1.27983;1.80675;0.398866;0.271357;0.00925452;0;13;13;154
0.111508;20.8042;8.15784e-20;1.44736e-17;0.0954833;1.58088;-0.034602;2.02713;0.590302;266.665;13.8228;47.7788;1793446045;6.60711;6.28376;69.0125;6.27037;272816.0;54702100.0;1.35325;1.45678;51.1787;0.939097;0.92047;0.0939087;0;13;13;155
0.00414842;25.8425;3.1209099999999998e-21;1.50373e-17;18.8068;9.77365;-1.37659;2.01317;0.184236;216.444;213.615;-9.62865;1793463560;919153000000.0;10.2088;92.0073;0.216059;10506.5;63167300.0;1.35954;1.51278;6.03962;0.753028;0.40975;0.0100169;0;13;13;156
0.225189;10.0685;5.52206e-17;2.50862e-15;0.436865;53.2786;0.395017;-1.57013;-0.0168934;-132.388;-25.0056;-109.147;4221910612;30.8944;7.25789;60.3014;7.63167;9905030.0;481083000.0;1.30614;1.409;42.0983;0.825486;0.825425;0.105832;0;13;13;157
0.0100616;17.3338;3.31212e-21;1.4141700000000002e-18;1.26241;0.815161;-0.109031;0.732626;-0.0684159;106.869;-177.122;34.024;4221945397;662315000000.0;7.91176;66.2978;25.7727;17390.5;22697600.0;1.43066;2.40017;156.266;0.907291;0.906448;0.267184;1;13;13;158
0.0474349;28.9443;3.16247e-19;1.89557e-16;0.847183;46.2903;1.52042;1.77069;0.0833102;144.71;185.554;-15.0607;97033657;34.0618;5.01071;45.1272;1.61833;394269.0;333149000.0;1.61577;2.35273;8.88703;0.469014;0.464274;0.0427096;1;13;13;159
0.0392437;34.942;2.5391800000000003e-19;2.20545e-16;0.117424;33.7611;1.81408;2.08684;0.109767;136.733;-221.691;27.8401;97049984;20.8231;4.63548;42.6326;0.859105;281831.0;278572000.0;1.34715;1.49816;5.1815;0.561533;0.538963;0.0250619;0;13;13;160
0.0442649;44.4801;4.49785e-19;4.46311e-16;0.473541;5.75701;-2.04688;3.41826;-0.380507;281.947;81.7883;22.2188;97090078;30.154;11.5388;112.769;0.868748;390579.0;434512000.0;1.34871;1.47931;5.06859;0.539174;0.522978;0.0251978;0;13;13;161
0.0315026;43.74;1.1291899999999999e-20;1.14804e-17;1.22976;1.57929;-0.534663;-1.50859;-0.0791942;-207.12;86.6657;30.2347;97132489;750475000000.0;9.24149;75.1226;35.0772;54424.7;66333100.0;1.32196;1.31954;189.555;0.923779;0.923493;0.289894;0;13;13;162
0.38299;13.9254;1.57166e-16;5.72525e-15;0.623688;11.5571;0.677174;9.59572;0.13768;277.314;59.471;1.83743;323656152;219.165;14.6551;145.721;74.5262;21643700.0;794906000.0;1.3;1.27758;402.222;0.803171;0.803171;0.475207;0;13;13;163
0.0739111;12.9781;1.75787e-18;3.08742e-16;1.67079;0.14633;1.53612;1.75891;-0.0132128;160.006;-165.702;-17.0713;323772636;39.1305;5.13425;44.8756;0.815831;1035100.0;199943000.0;1.35211;1.4501;5.27899;0.715047;0.683825;0.0240902;0;13;13;164
0.108874;5.86168;5.741940000000001e-18;3.12331e-16;0.135732;0.929989;-0.27808;2.23171;0.139307;282.366;-5.33452;-47.2191;3239744207;43.049;8.26505;73.5265;0.0911023;3623010.0;120518000.0;2.51203;1.27758;0.697174;0.175177;0.0775503;0.00617767;0;13;13;165
0.0971293;41.5043;8.56382e-20;3.47331e-17;1.43516;1.57147;1.70273;-5.36242;-0.0125654;-237.983;-56.6447;-25.4063;1922342270;10.869;7.17;68.4114;2.94111;265639.0;120961000.0;1.34334;1.43857;16.9918;0.766919;0.757938;0.0565017;0;13;13;166
0.0372649;9.37157;3.61897e-20;7.94648e-18;2.27096;2.28916;6.18226;-1.09964;-0.227916;28.692;-307.09;-0.808699;1651540722;0.427325;0.404436;4.56533;0.614066;107143.0;29038100.0;1.35867;1.55216;4.85941;0.604956;0.521693;0.0201878;0;13;13;167
0.553859;17.9599;1.4994e-16;5.13421e-15;11.3027;2.95502;-0.210963;3.94434;0.0230527;240.939;69.123;11.9154;1651557692;828953000000.0;10.6472;82.9783;11.2571;26383600.0;886861000.0;1.3;1.27758;60.7554;0.166422;0.166422;0.134781;0;13;13;168
0.328675;2.19993;1.37141e-16;9.69827e-16;13.6927;0.0303613;-0.233862;-2.55702;-0.0802629;-265.364;113.501;-43.0012;4250545256;32.8155;10.8987;74.3413;0.294085;18770100.0;129830000.0;1.31314;1.27758;1.61109;0.358023;0.352463;0.0118867;0;13;13;169
0.123726;27.4273;2.11498e-18;4.69449e-16;0.282584;0.811319;0.910267;-3.85477;0.101314;-223.916;-84.0227;5.50593;4250554120;40.1457;6.86389;65.1338;0.300806;1377950.0;308315000.0;1.33505;1.27758;2.53357;0.581437;0.471231;0.0121011;0;13;13;170
0.0468157;7.14897;6.318519999999999e-20;8.92189e-18;0.873072;0.328178;2.94982;0.569205;0.0627207;30.1331;-217.325;-16.8323;4250614947;6.22459;3.04844;25.8323;0.182409;159881.0;35129200.0;1.43604;2.30913;10.7766;0.835072;0.406754;0.00977524;1;13;13;171
0.329687;3.25093;6.4996900000000004e-18;6.42837e-17;0.383658;40.7561;-1.4562;-1.06634;-0.0867879;-122.795;183.303;-22.8263;1179388435;35.6548;12.7361;90.5643;0.135873;4016490.0;40023900.0;1.33415;1.27758;2.24114;0.627816;0.357027;0.00712314;0;13;13;172
0.638318;19.2936;2.56265e-17;7.82596e-16;0.14368;0.245708;-5.43252;6.56498;0.388271;191.074;121.752;-13.2925;1179484194;46.8663;24.0289;223.682;0.378717;11054000.0;338690000.0;1.30434;1.27758;2.16936;0.267637;0.254112;0.0140539;0;13;13;173
0.618794;34.0444;1.30313e-17;7.2059e-16;0.41893;1.09252;-1.42844;-0.101821;-0.162002;-8.38502;222.797;-5.01463;2269709819;15.8165;12.0614;88.932;0.394756;7897660.0;439567000.0;1.32015;1.27758;2.41993;0.420746;0.385744;0.0144774;0;13;13;174
0.0230405;48.1232;6.05854e-20;1.13995e-16;0.117773;0.124866;-0.971414;-1.27812;-0.13936;-167.861;119.612;22.0883;2269745982;820571000000.0;9.61957;82.1393;0.360976;108692.0;246018000.0;1.3592;1.53084;3.67682;0.605237;0.459131;0.0141328;0;13;13;175
0.0679931;29.0971;2.13787e-18;9.20199e-16;0.121727;7.34614;-6.01533;-0.16591;0.13433;-24.2671;231.364;3.1665;2733712582;1962790000000.0;27.5695;196.475;0.24694;1064950.0;460967000.0;1.3198;1.27758;1.56558;0.245695;0.211096;0.0105888;0;13;13;176
0.202952;14.9847;4.86624e-17;3.71281e-15;0.0248677;4.09458;-2.3946;-3.43608;-0.21686;-182.136;202.454;-30.1117;2733792296;82.107;13.0715;119.901;0.147778;8827590.0;667658000.0;1.3167;1.27758;0.904262;0.260775;0.232296;0.00751655;0;13;13;177
0.24086;11.5388;1.38603e-17;6.69445e-16;28.9148;12.1893;-0.00178891;2.05615;0.0827283;233.486;19.2914;-5.79539;2733839348;28.4654;7.64012;68.2632;0.23579;5204190.0;252613000.0;1.33034;1.27758;1.62201;0.473355;0.408101;0.0102815;0;13;13;178
0.30704;14.8068;1.87792e-17;9.13535e-16;6.45121;0.303036;0.911906;0.69912;-0.0797226;25.2746;-198.469;59.8707;2733865052;9.3355;5.6101;50.7362;0.207735;6974970.0;340958000.0;1.32476;1.27758;1.53942;0.499872;0.417291;0.00944209;0;13;13;179
0.015275;25.0508;7.98569e-21;7.37455e-18;0.0873797;99.2306;0.523547;0.548529;0.0272948;103.272;58.5515;-51.6965;2733866259;561428000000.0;6.84017;56.199;0.49693;32158.5;45299300.0;1.35583;1.54167;3.96889;0.493728;0.39976;0.0175043;0;13;13;180
0.011726;10.2877;1.7236100000000001e-18;1.67055e-15;133.43;1.58448;-1.09198;1.97928;0.270656;177.13;118.679;-91.0039;2733877606;865682000000.0;8.69516;86.6548;0.247335;405932.0;375629000.0;1.32436;1.27758;1.39903;0.290113;0.276275;0.0106063;0;13;13;181
0.0043401;23.7282;2.0191199999999997e-21;1.80398e-24;0.318153;0.34985;-5.34629;6.52357;-0.0886751;162.038;169.647;0.696636;1308659998;2204680000000.0;46.2074;220.688;2.09778;10001.0;31067.1;1.65796;2.4237;12.4538;0.496957;0.470144;0.0512537;1;13;13;182
0.0814534;15.8413;6.037809999999999e-20;1.09568e-17;4.83586;0.860683;1.45822;2.43601;0.0401011;252.474;-70.2015;58.9256;1308696676;56.3283;5.5609;48.7306;31.3283;200606.0;40490400.0;1.33944;1.40501;173.213;0.946831;0.946037;0.272301;0;13;13;183
